,request_id,pickup_point,driver_id,status,request_timestamp,drop_timestamp,request_time,drop_time,DayOfWeekNum,DayOfWeek,MonthDayNum,HourOfDay,MinOfDay,duration in minutes,hour
664,703,City,70.0,Trip Completed,2016-11-07 14:11:00,2016-11-07 14:44:00,14:11:00,14:44:00,0,Monday,7,14,11,-33.0,14
665,947,City,70.0,Trip Completed,2016-11-07 18:37:00,2016-11-07 19:04:00,18:37:00,19:04:00,0,Monday,7,18,37,-27.0,18
666,2252,City,70.0,Trip Completed,2016-12-07 18:26:00,2016-12-07 19:00:00,18:26:00,19:00:00,2,Wednesday,7,18,26,-34.0,18
667,2896,City,70.0,Trip Completed,2016-07-13 05:59:51,2016-07-13 07:13:25,05:59:51,07:13:25,2,Wednesday,13,5,59,-73.56666666666666,5
668,3583,Airport,70.0,Trip Completed,2016-07-13 18:31:39,2016-07-13 19:25:25,18:31:39,19:25:25,2,Wednesday,13,18,31,-53.766666666666666,18
669,4263,Airport,70.0,Trip Completed,2016-07-14 06:10:32,2016-07-14 07:25:59,06:10:32,07:25:59,3,Thursday,14,6,10,-75.45,6
670,4398,City,70.0,Trip Completed,2016-07-14 08:03:25,2016-07-14 09:01:47,08:03:25,09:01:47,3,Thursday,14,8,3,-58.36666666666667,8
671,5029,City,70.0,Trip Completed,2016-07-14 19:16:39,2016-07-14 19:49:02,19:16:39,19:49:02,3,Thursday,14,19,16,-32.38333333333333,19
672,5554,Airport,70.0,Trip Completed,2016-07-15 05:37:40,2016-07-15 06:10:15,05:37:40,06:10:15,4,Friday,15,5,37,-32.583333333333336,5
673,5746,City,70.0,Trip Completed,2016-07-15 07:52:17,2016-07-15 08:33:38,07:52:17,08:33:38,4,Friday,15,7,52,-41.35,7
674,5986,Airport,70.0,Trip Completed,2016-07-15 11:35:04,2016-07-15 12:30:23,11:35:04,12:30:23,4,Friday,15,11,35,-55.31666666666667,11
675,6140,Airport,70.0,Trip Completed,2016-07-15 15:54:52,2016-07-15 16:59:06,15:54:52,16:59:06,4,Friday,15,15,54,-64.23333333333333,15
676,6554,City,70.0,Trip Completed,2016-07-15 20:58:09,2016-07-15 21:56:10,20:58:09,21:56:10,4,Friday,15,20,58,-58.016666666666666,20
677,467,City,71.0,Trip Completed,2016-11-07 09:20:00,2016-11-07 10:17:00,09:20:00,10:17:00,0,Monday,7,9,20,-57.0,9
678,615,City,71.0,Trip Completed,2016-11-07 11:54:00,2016-11-07 12:43:00,11:54:00,12:43:00,0,Monday,7,11,54,-49.0,11
679,801,Airport,71.0,Trip Completed,2016-11-07 17:11:00,2016-11-07 18:24:00,17:11:00,18:24:00,0,Monday,7,17,11,-73.0,17
680,1587,Airport,71.0,Trip Completed,2016-12-07 06:31:00,2016-12-07 07:42:00,06:31:00,07:42:00,2,Wednesday,7,6,31,-71.0,6
681,1925,City,71.0,Trip Completed,2016-12-07 11:06:00,2016-12-07 11:51:00,11:06:00,11:51:00,2,Wednesday,7,11,6,-45.0,11
682,2527,City,71.0,Trip Completed,2016-12-07 21:11:00,2016-12-07 21:53:00,21:11:00,21:53:00,2,Wednesday,7,21,11,-42.0,21
683,3065,Airport,71.0,Trip Completed,2016-07-13 07:55:48,2016-07-13 08:26:59,07:55:48,08:26:59,2,Wednesday,13,7,55,-31.183333333333334,7
684,5031,Airport,71.0,Trip Completed,2016-07-14 19:12:52,2016-07-14 19:55:35,19:12:52,19:55:35,3,Thursday,14,19,12,-42.71666666666667,19
685,160,Airport,72.0,Trip Completed,2016-11-07 05:38:00,2016-11-07 06:34:00,05:38:00,06:34:00,0,Monday,7,5,38,-56.0,5
686,2029,City,72.0,Trip Completed,2016-12-07 14:16:00,2016-12-07 15:09:00,14:16:00,15:09:00,2,Wednesday,7,14,16,-53.0,14
687,2543,City,72.0,Trip Completed,2016-12-07 21:16:00,2016-12-07 21:53:00,21:16:00,21:53:00,2,Wednesday,7,21,16,-37.0,21
688,2941,Airport,72.0,Trip Completed,2016-07-13 06:28:03,2016-07-13 07:19:44,06:28:03,07:19:44,2,Wednesday,13,6,28,-51.68333333333333,6
689,4766,City,72.0,Trip Completed,2016-07-14 15:40:51,2016-07-14 16:28:14,15:40:51,16:28:14,3,Thursday,14,15,40,-47.38333333333333,15
690,5349,Airport,72.0,Trip Completed,2016-07-14 22:55:36,2016-07-14 23:22:32,22:55:36,23:22:32,3,Thursday,14,22,55,-26.933333333333334,22
691,5409,Airport,72.0,Trip Completed,2016-07-15 01:36:28,2016-07-15 02:46:45,01:36:28,02:46:45,4,Friday,15,1,36,-70.28333333333333,1
692,6698,Airport,72.0,Trip Completed,2016-07-15 22:47:43,2016-07-15 23:51:58,22:47:43,23:51:58,4,Friday,15,22,47,-64.25,22
693,81,Airport,73.0,Trip Completed,2016-11-07 04:47:00,2016-11-07 06:00:00,04:47:00,06:00:00,0,Monday,7,4,47,-73.0,4
694,370,City,73.0,Trip Completed,2016-11-07 08:06:00,2016-11-07 08:32:00,08:06:00,08:32:00,0,Monday,7,8,6,-26.0,8
695,799,Airport,73.0,Trip Completed,2016-11-07 17:07:00,2016-11-07 17:53:00,17:07:00,17:53:00,0,Monday,7,17,7,-46.0,17
696,1300,City,73.0,Trip Completed,2016-11-07 22:31:00,2016-11-07 22:56:00,22:31:00,22:56:00,0,Monday,7,22,31,-25.0,22
697,1805,Airport,73.0,Trip Completed,2016-12-07 09:11:00,2016-12-07 10:03:00,09:11:00,10:03:00,2,Wednesday,7,9,11,-52.0,9
698,2410,City,73.0,Trip Completed,2016-12-07 20:05:00,2016-12-07 20:59:00,20:05:00,20:59:00,2,Wednesday,7,20,5,-54.0,20
699,2723,Airport,73.0,Trip Completed,2016-07-13 02:18:57,2016-07-13 03:10:15,02:18:57,03:10:15,2,Wednesday,13,2,18,-51.3,2
700,3240,City,73.0,Trip Completed,2016-07-13 10:06:24,2016-07-13 10:35:55,10:06:24,10:35:55,2,Wednesday,13,10,6,-29.516666666666666,10
701,3424,City,73.0,Trip Completed,2016-07-13 15:48:23,2016-07-13 16:53:47,15:48:23,16:53:47,2,Wednesday,13,15,48,-65.4,15
702,4188,City,73.0,Trip Completed,2016-07-14 05:29:47,2016-07-14 05:59:54,05:29:47,05:59:54,3,Thursday,14,5,29,-30.116666666666667,5
703,5617,City,73.0,Trip Completed,2016-07-15 06:25:50,2016-07-15 07:36:28,06:25:50,07:36:28,4,Friday,15,6,25,-70.63333333333334,6
704,5932,Airport,73.0,Trip Completed,2016-07-15 10:09:21,2016-07-15 11:21:25,10:09:21,11:21:25,4,Friday,15,10,9,-72.06666666666666,10
705,6699,City,73.0,Trip Completed,2016-07-15 22:47:07,2016-07-15 23:37:30,22:47:07,23:37:30,4,Friday,15,22,47,-50.38333333333333,22
706,285,City,74.0,Trip Completed,2016-11-07 07:02:00,2016-11-07 07:40:00,07:02:00,07:40:00,0,Monday,7,7,2,-38.0,7
707,754,City,74.0,Trip Completed,2016-11-07 16:06:00,2016-11-07 16:53:00,16:06:00,16:53:00,0,Monday,7,16,6,-47.0,16
708,1449,Airport,74.0,Trip Completed,2016-12-07 04:53:00,2016-12-07 05:57:00,04:53:00,05:57:00,2,Wednesday,7,4,53,-64.0,4
709,2764,Airport,74.0,Trip Completed,2016-07-13 03:58:16,2016-07-13 04:42:07,03:58:16,04:42:07,2,Wednesday,13,3,58,-43.85,3
710,2859,City,74.0,Trip Completed,2016-07-13 05:39:10,2016-07-13 06:37:36,05:39:10,06:37:36,2,Wednesday,13,5,39,-58.43333333333333,5
711,3036,Airport,74.0,Trip Completed,2016-07-13 07:36:39,2016-07-13 08:45:40,07:36:39,08:45:40,2,Wednesday,13,7,36,-69.01666666666667,7
712,3934,Airport,74.0,Trip Completed,2016-07-13 22:20:43,2016-07-13 23:25:38,22:20:43,23:25:38,2,Wednesday,13,22,20,-64.91666666666667,22
713,4486,City,74.0,Trip Completed,2016-07-14 09:00:12,2016-07-14 09:39:07,09:00:12,09:39:07,3,Thursday,14,9,0,-38.916666666666664,9
714,4996,City,74.0,Trip Completed,2016-07-14 18:52:05,2016-07-14 19:44:24,18:52:05,19:44:24,3,Thursday,14,18,52,-52.31666666666667,18
715,5133,Airport,74.0,Trip Completed,2016-07-14 20:11:45,2016-07-14 20:45:59,20:11:45,20:45:59,3,Thursday,14,20,11,-34.233333333333334,20
716,5887,City,74.0,Trip Completed,2016-07-15 09:39:16,2016-07-15 10:23:51,09:39:16,10:23:51,4,Friday,15,9,39,-44.583333333333336,9
717,6402,Airport,74.0,Trip Completed,2016-07-15 19:29:36,2016-07-15 20:41:40,19:29:36,20:41:40,4,Friday,15,19,29,-72.06666666666666,19
718,462,City,75.0,Trip Completed,2016-11-07 09:14:00,2016-11-07 10:30:00,09:14:00,10:30:00,0,Monday,7,9,14,-76.0,9
719,817,City,75.0,Trip Completed,2016-11-07 17:32:00,2016-11-07 18:23:00,17:32:00,18:23:00,0,Monday,7,17,32,-51.0,17
720,1790,Airport,75.0,Trip Completed,2016-12-07 09:06:00,2016-12-07 09:58:00,09:06:00,09:58:00,2,Wednesday,7,9,6,-52.0,9
721,2014,City,75.0,Trip Completed,2016-12-07 13:36:00,2016-12-07 14:09:00,13:36:00,14:09:00,2,Wednesday,7,13,36,-33.0,13
722,2165,City,75.0,Trip Completed,2016-12-07 17:31:00,2016-12-07 18:24:00,17:31:00,18:24:00,2,Wednesday,7,17,31,-53.0,17
723,2627,City,75.0,Trip Completed,2016-12-07 22:08:00,2016-12-07 22:56:00,22:08:00,22:56:00,2,Wednesday,7,22,8,-48.0,22
724,2968,City,75.0,Trip Completed,2016-07-13 06:54:38,2016-07-13 07:28:34,06:54:38,07:28:34,2,Wednesday,13,6,54,-33.93333333333333,6
725,3282,Airport,75.0,Trip Completed,2016-07-13 10:47:18,2016-07-13 11:24:06,10:47:18,11:24:06,2,Wednesday,13,10,47,-36.8,10
726,3544,City,75.0,Trip Completed,2016-07-13 17:54:21,2016-07-13 19:01:12,17:54:21,19:01:12,2,Wednesday,13,17,54,-66.85,17
727,5552,Airport,75.0,Trip Completed,2016-07-15 05:33:21,2016-07-15 06:28:41,05:33:21,06:28:41,4,Friday,15,5,33,-55.333333333333336,5
728,6657,Airport,75.0,Trip Completed,2016-07-15 22:11:53,2016-07-15 23:13:20,22:11:53,23:13:20,4,Friday,15,22,11,-61.45,22
729,88,Airport,76.0,Trip Completed,2016-11-07 04:54:00,2016-11-07 06:07:00,04:54:00,06:07:00,0,Monday,7,4,54,-73.0,4
730,201,City,76.0,Trip Completed,2016-11-07 06:09:00,2016-11-07 07:20:00,06:09:00,07:20:00,0,Monday,7,6,9,-71.0,6
731,847,Airport,76.0,Trip Completed,2016-11-07 17:49:00,2016-11-07 18:48:00,17:49:00,18:48:00,0,Monday,7,17,49,-59.0,17
732,1585,Airport,76.0,Trip Completed,2016-12-07 06:30:00,2016-12-07 07:27:00,06:30:00,07:27:00,2,Wednesday,7,6,30,-57.0,6
733,2116,City,76.0,Trip Completed,2016-12-07 16:33:00,2016-12-07 17:09:00,16:33:00,17:09:00,2,Wednesday,7,16,33,-36.0,16
734,2800,Airport,76.0,Trip Completed,2016-07-13 04:58:26,2016-07-13 05:27:13,04:58:26,05:27:13,2,Wednesday,13,4,58,-28.783333333333335,4
735,3066,City,76.0,Trip Completed,2016-07-13 07:57:03,2016-07-13 08:44:39,07:57:03,08:44:39,2,Wednesday,13,7,57,-47.6,7
736,3640,City,76.0,Trip Completed,2016-07-13 19:05:17,2016-07-13 19:46:35,19:05:17,19:46:35,2,Wednesday,13,19,5,-41.3,19
737,4162,City,76.0,Trip Completed,2016-07-14 05:06:45,2016-07-14 06:16:57,05:06:45,06:16:57,3,Thursday,14,5,6,-70.2,5
738,4892,Airport,76.0,Trip Completed,2016-07-14 17:59:40,2016-07-14 19:08:42,17:59:40,19:08:42,3,Thursday,14,17,59,-69.03333333333333,17
739,5038,City,76.0,Trip Completed,2016-07-14 19:20:13,2016-07-14 19:47:40,19:20:13,19:47:40,3,Thursday,14,19,20,-27.45,19
740,6417,City,76.0,Trip Completed,2016-07-15 19:44:20,2016-07-15 20:44:57,19:44:20,20:44:57,4,Friday,15,19,44,-60.61666666666667,19
741,376,City,77.0,Trip Completed,2016-11-07 08:11:00,2016-11-07 08:49:00,08:11:00,08:49:00,0,Monday,7,8,11,-38.0,8
742,899,City,77.0,Trip Completed,2016-11-07 18:09:00,2016-11-07 19:16:00,18:09:00,19:16:00,0,Monday,7,18,9,-67.0,18
743,1112,Airport,77.0,Trip Completed,2016-11-07 20:15:00,2016-11-07 21:07:00,20:15:00,21:07:00,0,Monday,7,20,15,-52.0,20
744,1444,City,77.0,Trip Completed,2016-12-07 04:43:00,2016-12-07 05:56:00,04:43:00,05:56:00,2,Wednesday,7,4,43,-73.0,4
745,1993,City,77.0,Trip Completed,2016-12-07 12:50:00,2016-12-07 13:42:00,12:50:00,13:42:00,2,Wednesday,7,12,50,-52.0,12
746,2417,City,77.0,Trip Completed,2016-12-07 19:59:00,2016-12-07 21:22:00,19:59:00,21:22:00,2,Wednesday,7,19,59,-83.0,19
747,3318,City,77.0,Trip Completed,2016-07-13 12:25:28,2016-07-13 13:07:25,12:25:28,13:07:25,2,Wednesday,13,12,25,-41.95,12
748,3529,Airport,77.0,Trip Completed,2016-07-13 17:53:17,2016-07-13 18:36:10,17:53:17,18:36:10,2,Wednesday,13,17,53,-42.88333333333333,17
749,4322,Airport,77.0,Trip Completed,2016-07-14 07:04:32,2016-07-14 07:30:47,07:04:32,07:30:47,3,Thursday,14,7,4,-26.25,7
750,5861,Airport,77.0,Trip Completed,2016-07-15 09:11:35,2016-07-15 10:26:32,09:11:35,10:26:32,4,Friday,15,9,11,-74.95,9
751,6519,City,77.0,Trip Completed,2016-07-15 20:44:17,2016-07-15 21:32:35,20:44:17,21:32:35,4,Friday,15,20,44,-48.3,20
752,34,City,78.0,Trip Completed,2016-11-07 02:20:00,2016-11-07 03:34:00,02:20:00,03:34:00,0,Monday,7,2,20,-74.0,2
753,637,Airport,78.0,Trip Completed,2016-11-07 12:24:00,2016-11-07 13:31:00,12:24:00,13:31:00,0,Monday,7,12,24,-67.0,12
754,1005,City,78.0,Trip Completed,2016-11-07 19:07:00,2016-11-07 19:53:00,19:07:00,19:53:00,0,Monday,7,19,7,-46.0,19
755,1293,City,78.0,Trip Completed,2016-11-07 22:28:00,2016-11-07 23:24:00,22:28:00,23:24:00,0,Monday,7,22,28,-56.0,22
756,1664,Airport,78.0,Trip Completed,2016-12-07 07:35:00,2016-12-07 08:45:00,07:35:00,08:45:00,2,Wednesday,7,7,35,-70.0,7
757,1915,City,78.0,Trip Completed,2016-12-07 10:45:00,2016-12-07 11:32:00,10:45:00,11:32:00,2,Wednesday,7,10,45,-47.0,10
758,3262,Airport,78.0,Trip Completed,2016-07-13 10:21:02,2016-07-13 11:08:03,10:21:02,11:08:03,2,Wednesday,13,10,21,-47.016666666666666,10
759,3546,City,78.0,Trip Completed,2016-07-13 18:02:46,2016-07-13 18:48:14,18:02:46,18:48:14,2,Wednesday,13,18,2,-45.46666666666667,18
760,3977,Airport,78.0,Trip Completed,2016-07-13 23:13:11,2016-07-13 23:50:19,23:13:11,23:50:19,2,Wednesday,13,23,13,-37.13333333333333,23
761,4300,City,78.0,Trip Completed,2016-07-14 06:46:29,2016-07-14 07:59:18,06:46:29,07:59:18,3,Thursday,14,6,46,-72.81666666666666,6
762,4680,City,78.0,Trip Completed,2016-07-14 12:48:45,2016-07-14 13:34:02,12:48:45,13:34:02,3,Thursday,14,12,48,-45.28333333333333,12
763,4812,City,78.0,Trip Completed,2016-07-14 17:17:14,2016-07-14 18:20:41,17:17:14,18:20:41,3,Thursday,14,17,17,-63.45,17
764,5972,Airport,78.0,Trip Completed,2016-07-15 11:06:13,2016-07-15 11:47:09,11:06:13,11:47:09,4,Friday,15,11,6,-40.93333333333333,11
765,645,City,79.0,Trip Completed,2016-11-07 12:39:00,2016-11-07 13:51:00,12:39:00,13:51:00,0,Monday,7,12,39,-72.0,12
766,732,Airport,79.0,Trip Completed,2016-11-07 15:18:00,2016-11-07 15:57:00,15:18:00,15:57:00,0,Monday,7,15,18,-39.0,15
767,1215,Airport,79.0,Trip Completed,2016-11-07 21:33:00,2016-11-07 22:28:00,21:33:00,22:28:00,0,Monday,7,21,33,-55.0,21
768,1450,Airport,79.0,Trip Completed,2016-12-07 04:46:00,2016-12-07 05:46:00,04:46:00,05:46:00,2,Wednesday,7,4,46,-60.0,4
769,2044,Airport,79.0,Trip Completed,2016-12-07 14:39:00,2016-12-07 15:21:00,14:39:00,15:21:00,2,Wednesday,7,14,39,-42.0,14
770,2420,Airport,79.0,Trip Completed,2016-12-07 20:07:00,2016-12-07 21:04:00,20:07:00,21:04:00,2,Wednesday,7,20,7,-57.0,20
771,3944,City,79.0,Trip Completed,2016-07-13 22:33:08,2016-07-13 23:09:11,22:33:08,23:09:11,2,Wednesday,13,22,33,-36.05,22
772,4369,City,79.0,Trip Completed,2016-07-14 07:37:30,2016-07-14 08:18:10,07:37:30,08:18:10,3,Thursday,14,7,37,-40.666666666666664,7
773,5070,Airport,79.0,Trip Completed,2016-07-14 19:33:31,2016-07-14 20:45:20,19:33:31,20:45:20,3,Thursday,14,19,33,-71.81666666666666,19
774,5822,Airport,79.0,Trip Completed,2016-07-15 08:53:59,2016-07-15 09:40:06,08:53:59,09:40:06,4,Friday,15,8,53,-46.11666666666667,8
775,6723,City,79.0,Trip Completed,2016-07-15 23:19:28,2016-07-16 00:08:14,23:19:28,00:08:14,4,Friday,15,23,19,-48.766666666666666,23
776,3,Airport,80.0,Trip Completed,2016-11-07 00:24:00,2016-11-07 01:31:00,00:24:00,01:31:00,0,Monday,7,0,24,-67.0,0
777,70,City,80.0,Trip Completed,2016-11-07 04:34:00,2016-11-07 05:30:00,04:34:00,05:30:00,0,Monday,7,4,34,-56.0,4
778,256,Airport,80.0,Trip Completed,2016-11-07 06:44:00,2016-11-07 07:38:00,06:44:00,07:38:00,0,Monday,7,6,44,-54.0,6
779,702,Airport,80.0,Trip Completed,2016-11-07 14:07:00,2016-11-07 14:50:00,14:07:00,14:50:00,0,Monday,7,14,7,-43.0,14
780,769,Airport,80.0,Trip Completed,2016-11-07 16:21:00,2016-11-07 17:25:00,16:21:00,17:25:00,0,Monday,7,16,21,-64.0,16
781,1277,City,80.0,Trip Completed,2016-11-07 22:04:00,2016-11-07 22:35:00,22:04:00,22:35:00,0,Monday,7,22,4,-31.0,22
782,2062,Airport,80.0,Trip Completed,2016-12-07 15:00:00,2016-12-07 15:54:00,15:00:00,15:54:00,2,Wednesday,7,15,0,-54.0,15
783,2399,Airport,80.0,Trip Completed,2016-12-07 19:51:00,2016-12-07 20:35:00,19:51:00,20:35:00,2,Wednesday,7,19,51,-44.0,19
784,2645,Airport,80.0,Trip Completed,2016-12-07 22:46:00,2016-12-07 23:22:00,22:46:00,23:22:00,2,Wednesday,7,22,46,-36.0,22
785,3468,City,80.0,Trip Completed,2016-07-13 17:08:17,2016-07-13 17:46:15,17:08:17,17:46:15,2,Wednesday,13,17,8,-37.96666666666667,17
786,3826,Airport,80.0,Trip Completed,2016-07-13 21:16:30,2016-07-13 21:51:36,21:16:30,21:51:36,2,Wednesday,13,21,16,-35.1,21
787,5384,Airport,80.0,Trip Completed,2016-07-14 00:03:40,2016-07-14 01:03:59,00:03:40,01:03:59,3,Thursday,14,0,3,-60.31666666666667,0
788,6460,City,80.0,Trip Completed,2016-07-15 20:09:35,2016-07-15 20:52:51,20:09:35,20:52:51,4,Friday,15,20,9,-43.266666666666666,20
789,269,City,81.0,Trip Completed,2016-11-07 06:44:00,2016-11-07 07:43:00,06:44:00,07:43:00,0,Monday,7,6,44,-59.0,6
790,336,Airport,81.0,Trip Completed,2016-11-07 07:50:00,2016-11-07 08:44:00,07:50:00,08:44:00,0,Monday,7,7,50,-54.0,7
791,1241,Airport,81.0,Trip Completed,2016-11-07 21:38:00,2016-11-07 22:42:00,21:38:00,22:42:00,0,Monday,7,21,38,-64.0,21
792,1651,Airport,81.0,Trip Completed,2016-12-07 07:21:00,2016-12-07 07:59:00,07:21:00,07:59:00,2,Wednesday,7,7,21,-38.0,7
793,1963,City,81.0,Trip Completed,2016-12-07 11:58:00,2016-12-07 13:01:00,11:58:00,13:01:00,2,Wednesday,7,11,58,-63.0,11
794,2368,City,81.0,Trip Completed,2016-12-07 19:32:00,2016-12-07 20:23:00,19:32:00,20:23:00,2,Wednesday,7,19,32,-51.0,19
795,3004,Airport,81.0,Trip Completed,2016-07-13 07:17:33,2016-07-13 08:26:41,07:17:33,08:26:41,2,Wednesday,13,7,17,-69.13333333333334,7
796,3310,City,81.0,Trip Completed,2016-07-13 11:55:29,2016-07-13 12:57:04,11:55:29,12:57:04,2,Wednesday,13,11,55,-61.583333333333336,11
797,3391,City,81.0,Trip Completed,2016-07-13 14:34:59,2016-07-13 15:50:57,14:34:59,15:50:57,2,Wednesday,13,14,34,-75.96666666666667,14
798,4194,Airport,81.0,Trip Completed,2016-07-14 05:27:03,2016-07-14 06:13:22,05:27:03,06:13:22,3,Thursday,14,5,27,-46.31666666666667,5
799,5728,City,81.0,Trip Completed,2016-07-15 07:42:06,2016-07-15 08:45:07,07:42:06,08:45:07,4,Friday,15,7,42,-63.016666666666666,7
800,6091,City,81.0,Trip Completed,2016-07-15 14:37:20,2016-07-15 15:17:05,14:37:20,15:17:05,4,Friday,15,14,37,-39.75,14
801,6748,Airport,81.0,Trip Completed,2016-07-15 23:45:24,2016-07-16 00:51:38,23:45:24,00:51:38,4,Friday,15,23,45,-66.23333333333333,23
802,286,City,82.0,Trip Completed,2016-11-07 06:58:00,2016-11-07 07:54:00,06:58:00,07:54:00,0,Monday,7,6,58,-56.0,6
803,547,Airport,82.0,Trip Completed,2016-11-07 10:01:00,2016-11-07 10:47:00,10:01:00,10:47:00,0,Monday,7,10,1,-46.0,10
804,574,City,82.0,Trip Completed,2016-11-07 10:58:00,2016-11-07 11:39:00,10:58:00,11:39:00,0,Monday,7,10,58,-41.0,10
805,936,Airport,82.0,Trip Completed,2016-11-07 18:28:00,2016-11-07 19:25:00,18:28:00,19:25:00,0,Monday,7,18,28,-57.0,18
806,1514,Airport,82.0,Trip Completed,2016-12-07 05:41:00,2016-12-07 06:18:00,05:41:00,06:18:00,2,Wednesday,7,5,41,-37.0,5
807,1656,City,82.0,Trip Completed,2016-12-07 07:26:00,2016-12-07 08:35:00,07:26:00,08:35:00,2,Wednesday,7,7,26,-69.0,7
808,2405,Airport,82.0,Trip Completed,2016-12-07 20:01:00,2016-12-07 20:53:00,20:01:00,20:53:00,2,Wednesday,7,20,1,-52.0,20
809,3372,Airport,82.0,Trip Completed,2016-07-13 14:03:18,2016-07-13 14:37:56,14:03:18,14:37:56,2,Wednesday,13,14,3,-34.63333333333333,14
810,4215,Airport,82.0,Trip Completed,2016-07-14 05:40:49,2016-07-14 06:38:45,05:40:49,06:38:45,3,Thursday,14,5,40,-57.93333333333333,5
811,6486,City,82.0,Trip Completed,2016-07-15 20:26:16,2016-07-15 21:08:34,20:26:16,21:08:34,4,Friday,15,20,26,-42.3,20
812,520,City,83.0,Trip Completed,2016-11-07 09:47:00,2016-11-07 10:43:00,09:47:00,10:43:00,0,Monday,7,9,47,-56.0,9
813,1285,City,83.0,Trip Completed,2016-11-07 22:13:00,2016-11-07 23:17:00,22:13:00,23:17:00,0,Monday,7,22,13,-64.0,22
814,3394,City,83.0,Trip Completed,2016-07-13 14:51:48,2016-07-13 15:32:12,14:51:48,15:32:12,2,Wednesday,13,14,51,-40.4,14
815,3520,City,83.0,Trip Completed,2016-07-13 17:43:14,2016-07-13 18:36:58,17:43:14,18:36:58,2,Wednesday,13,17,43,-53.733333333333334,17
816,4998,City,83.0,Trip Completed,2016-07-14 18:52:48,2016-07-14 20:04:07,18:52:48,20:04:07,3,Thursday,14,18,52,-71.31666666666666,18
817,5377,City,83.0,Trip Completed,2016-07-14 23:42:02,2016-07-15 00:39:38,23:42:02,00:39:38,3,Thursday,14,23,42,-57.6,23
818,5759,City,83.0,Trip Completed,2016-07-15 08:16:35,2016-07-15 08:54:41,08:16:35,08:54:41,4,Friday,15,8,16,-38.1,8
819,422,City,84.0,Trip Completed,2016-11-07 08:42:00,2016-11-07 09:56:00,08:42:00,09:56:00,0,Monday,7,8,42,-74.0,8
820,578,Airport,84.0,Trip Completed,2016-11-07 11:03:00,2016-11-07 11:53:00,11:03:00,11:53:00,0,Monday,7,11,3,-50.0,11
821,3035,City,84.0,Trip Completed,2016-07-13 07:31:14,2016-07-13 08:47:40,07:31:14,08:47:40,2,Wednesday,13,7,31,-76.43333333333334,7
822,3728,Airport,84.0,Trip Completed,2016-07-13 20:03:07,2016-07-13 21:16:50,20:03:07,21:16:50,2,Wednesday,13,20,3,-73.71666666666667,20
823,4097,City,84.0,Trip Completed,2016-07-14 03:15:23,2016-07-14 04:05:22,03:15:23,04:05:22,3,Thursday,14,3,15,-49.983333333333334,3
824,5184,City,84.0,Trip Completed,2016-07-14 20:42:24,2016-07-14 21:49:56,20:42:24,21:49:56,3,Thursday,14,20,42,-67.53333333333333,20
825,5404,City,84.0,Trip Completed,2016-07-15 01:12:58,2016-07-15 02:05:26,01:12:58,02:05:26,4,Friday,15,1,12,-52.46666666666667,1
826,5525,Airport,84.0,Trip Completed,2016-07-15 05:18:23,2016-07-15 06:36:52,05:18:23,06:36:52,4,Friday,15,5,18,-78.48333333333333,5
827,6392,Airport,84.0,Trip Completed,2016-07-15 19:24:23,2016-07-15 20:31:59,19:24:23,20:31:59,4,Friday,15,19,24,-67.6,19
828,603,Airport,85.0,Trip Completed,2016-11-07 11:43:00,2016-11-07 12:56:00,11:43:00,12:56:00,0,Monday,7,11,43,-73.0,11
829,1956,City,85.0,Trip Completed,2016-12-07 11:45:00,2016-12-07 12:32:00,11:45:00,12:32:00,2,Wednesday,7,11,45,-47.0,11
830,2914,Airport,85.0,Trip Completed,2016-07-13 06:16:45,2016-07-13 06:51:33,06:16:45,06:51:33,2,Wednesday,13,6,16,-34.8,6
831,3434,Airport,85.0,Trip Completed,2016-07-13 16:07:30,2016-07-13 16:48:47,16:07:30,16:48:47,2,Wednesday,13,16,7,-41.28333333333333,16
832,3454,City,85.0,Trip Completed,2016-07-13 16:57:25,2016-07-13 18:07:08,16:57:25,18:07:08,2,Wednesday,13,16,57,-69.71666666666667,16
833,3809,City,85.0,Trip Completed,2016-07-13 20:58:30,2016-07-13 21:43:20,20:58:30,21:43:20,2,Wednesday,13,20,58,-44.833333333333336,20
834,3947,Airport,85.0,Trip Completed,2016-07-13 22:39:30,2016-07-13 23:15:31,22:39:30,23:15:31,2,Wednesday,13,22,39,-36.016666666666666,22
835,4319,Airport,85.0,Trip Completed,2016-07-14 06:54:47,2016-07-14 08:09:53,06:54:47,08:09:53,3,Thursday,14,6,54,-75.1,6
836,4716,City,85.0,Trip Completed,2016-07-14 13:36:45,2016-07-14 14:08:52,13:36:45,14:08:52,3,Thursday,14,13,36,-32.11666666666667,13
837,5790,Airport,85.0,Trip Completed,2016-07-15 08:31:42,2016-07-15 09:40:10,08:31:42,09:40:10,4,Friday,15,8,31,-68.46666666666667,8
838,6205,Airport,85.0,Trip Completed,2016-07-15 17:26:43,2016-07-15 18:38:55,17:26:43,18:38:55,4,Friday,15,17,26,-72.2,17
839,6727,Airport,85.0,Trip Completed,2016-07-15 23:25:29,2016-07-16 00:19:56,23:25:29,00:19:56,4,Friday,15,23,25,-54.45,23
840,51,City,86.0,Trip Completed,2016-11-07 03:34:00,2016-11-07 04:33:00,03:34:00,04:33:00,0,Monday,7,3,34,-59.0,3
